time,ax,ay,az,gx,gy,gz,mx,my,mz
4364.00,0.03,-0.18,9.95,0.00,-0.04,-0.25,-33.00,66.00,90.00
4375.00,0.03,-0.18,9.95,0.00,-0.04,-0.25,-33.00,66.00,90.00
4389.00,0.10,-0.48,9.90,0.04,-0.01,-0.28,-33.00,66.00,90.00
4401.00,0.15,-0.30,9.89,0.06,-0.00,-0.36,-33.00,66.00,90.00
4412.00,0.15,-0.30,9.89,0.06,-0.00,-0.36,-33.00,66.00,90.00
4424.00,0.11,-0.01,9.86,0.08,0.03,-0.44,-33.00,66.00,90.00
4437.00,0.11,-0.01,9.86,0.08,0.03,-0.44,-33.00,66.00,90.00
4448.00,0.03,-0.46,9.86,0.10,0.04,-0.50,-35.00,63.00,87.00
4460.00,-0.08,-0.39,9.86,0.12,0.09,-0.55,-35.00,63.00,87.00
4471.00,-0.08,-0.39,9.86,0.12,0.09,-0.55,-35.00,63.00,87.00
4484.00,-0.15,0.11,9.86,0.13,0.06,-0.55,-35.00,63.00,87.00
4495.00,-0.15,0.11,9.86,0.13,0.06,-0.55,-35.00,63.00,87.00
4508.00,-0.13,0.32,9.73,0.12,-0.00,-0.55,-35.00,63.00,87.00
4519.00,-0.17,0.02,9.71,0.11,-0.01,-0.53,-35.00,63.00,87.00
4533.00,-0.17,0.02,9.71,0.11,-0.01,-0.53,-35.00,63.00,87.00
4544.00,-0.18,-0.21,9.78,0.07,0.02,-0.51,-35.00,63.00,87.00
4556.00,-0.18,-0.21,9.78,0.07,0.02,-0.51,-35.00,63.00,87.00
